Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A_1 Spectral Count	A_2 Spectral Count	A_3 Spectral Count	B_1 Spectral Count	B_2 Spectral Count	B_3 Spectral Count	C_1 Spectral Count	C_2 Spectral Count	C_3 Spectral Count	D_1 Spectral Count	D_2 Spectral Count	D_3 Spectral Count	E_1 Spectral Count	E_2 Spectral Count	E_3 Spectral Count	A_1 Unique Spectral Count	A_2 Unique Spectral Count	A_3 Unique Spectral Count	B_1 Unique Spectral Count	B_2 Unique Spectral Count	B_3 Unique Spectral Count	C_1 Unique Spectral Count	C_2 Unique Spectral Count	C_3 Unique Spectral Count	D_1 Unique Spectral Count	D_2 Unique Spectral Count	D_3 Unique Spectral Count	E_1 Unique Spectral Count	E_2 Unique Spectral Count	E_3 Unique Spectral Count	A_1 Total Spectral Count	A_2 Total Spectral Count	A_3 Total Spectral Count	B_1 Total Spectral Count	B_2 Total Spectral Count	B_3 Total Spectral Count	C_1 Total Spectral Count	C_2 Total Spectral Count	C_3 Total Spectral Count	D_1 Total Spectral Count	D_2 Total Spectral Count	D_3 Total Spectral Count	E_1 Total Spectral Count	E_2 Total Spectral Count	E_3 Total Spectral Count	A_1 Intensity	A_2 Intensity	A_3 Intensity	B_1 Intensity	B_2 Intensity	B_3 Intensity	C_1 Intensity	C_2 Intensity	C_3 Intensity	D_1 Intensity	D_2 Intensity	D_3 Intensity	E_1 Intensity	E_2 Intensity	E_3 Intensity	A_1 Unique Intensity	A_2 Unique Intensity	A_3 Unique Intensity	B_1 Unique Intensity	B_2 Unique Intensity	B_3 Unique Intensity	C_1 Unique Intensity	C_2 Unique Intensity	C_3 Unique Intensity	D_1 Unique Intensity	D_2 Unique Intensity	D_3 Unique Intensity	E_1 Unique Intensity	E_2 Unique Intensity	E_3 Unique Intensity	A_1 Total Intensity	A_2 Total Intensity	A_3 Total Intensity	B_1 Total Intensity	B_2 Total Intensity	B_3 Total Intensity	C_1 Total Intensity	C_2 Total Intensity	C_3 Total Intensity	D_1 Total Intensity	D_2 Total Intensity	D_3 Total Intensity	E_1 Total Intensity	E_2 Total Intensity	E_3 Total Intensity	A_1 MaxLFQ Intensity	A_2 MaxLFQ Intensity	A_3 MaxLFQ Intensity	B_1 MaxLFQ Intensity	B_2 MaxLFQ Intensity	B_3 MaxLFQ Intensity	C_1 MaxLFQ Intensity	C_2 MaxLFQ Intensity	C_3 MaxLFQ Intensity	D_1 MaxLFQ Intensity	D_2 MaxLFQ Intensity	D_3 MaxLFQ Intensity	E_1 MaxLFQ Intensity	E_2 MaxLFQ Intensity	E_3 MaxLFQ Intensity	A_1 MaxLFQ Unique Intensity	A_2 MaxLFQ Unique Intensity	A_3 MaxLFQ Unique Intensity	B_1 MaxLFQ Unique Intensity	B_2 MaxLFQ Unique Intensity	B_3 MaxLFQ Unique Intensity	C_1 MaxLFQ Unique Intensity	C_2 MaxLFQ Unique Intensity	C_3 MaxLFQ Unique Intensity	D_1 MaxLFQ Unique Intensity	D_2 MaxLFQ Unique Intensity	D_3 MaxLFQ Unique Intensity	E_1 MaxLFQ Unique Intensity	E_2 MaxLFQ Unique Intensity	E_3 MaxLFQ Unique Intensity	A_1 MaxLFQ Total Intensity	A_2 MaxLFQ Total Intensity	A_3 MaxLFQ Total Intensity	B_1 MaxLFQ Total Intensity	B_2 MaxLFQ Total Intensity	B_3 MaxLFQ Total Intensity	C_1 MaxLFQ Total Intensity	C_2 MaxLFQ Total Intensity	C_3 MaxLFQ Total Intensity	D_1 MaxLFQ Total Intensity	D_2 MaxLFQ Total Intensity	D_3 MaxLFQ Total Intensity	E_1 MaxLFQ Total Intensity	E_2 MaxLFQ Total Intensity	E_3 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|Q00764|TPS1_YEAST	Q00764	TPS1_YEAST	TPS1	495	7.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 56 kDa subunit -	0.9969	0.9990	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	723598.4	697011.1	422264.5	0.0	0.0	393485.8	0.0	447127.28	669092.5	0.0	0.0	0.0	0.0	0.0	0.0	723598.4	697011.1	422264.5	0.0	0.0	393485.8	0.0	447127.28	669092.5	0.0	0.0	0.0	0.0	0.0	0.0	723598.4	697011.1	422264.5	0.0	0.0	393485.8	0.0	447127.28	669092.5	0.0	0.0	0.0	0.0	0.0	0.0	723598.4	697011.1	422264.5	0.0	0.0	393485.8	0.0	447127.28	669092.5	0.0	0.0	0.0	0.0	0.0	0.0	723598.4	697011.1	422264.5	0.0	0.0	393485.8	0.0	447127.28	669092.5	0.0	0.0	0.0	0.0	0.0	0.0	723598.4	697011.1	422264.5	0.0	0.0	393485.8	0.0	447127.28	669092.5	0.0	0.0	0.0	0.0	
sp|Q08924|WDR6_YEAST	Q08924	WDR6_YEAST	RTT10	1013	3.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Regulator of Ty1 transposition protein 10 -	0.9969	0.9986	2	5	5	5	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	2663142.5	3291303.0	2740224.0	2911131.2	3109304.5	2596412.5	2271777.5	118946.54	3030247.0	2737410.5	3024102.2	1813521.0	2128189.0	2526143.5	2623550.8	2663142.5	3291303.0	2740224.0	2911131.2	3109304.5	2596412.5	2271777.5	118946.54	3030247.0	2737410.5	3024102.2	1813521.0	2128189.0	2526143.5	2623550.8	2663142.5	3291303.0	2740224.0	2911131.2	3109304.5	2596412.5	2271777.5	118946.54	3030247.0	2737410.5	3024102.2	1813521.0	2128189.0	2526143.5	2623550.8	2314274.0	2918161.8	2193685.8	2660627.5	2518063.2	2054171.4	2032202.2	1678552.2	2385004.5	2448731.0	2642915.0	1622272.2	1903756.2	2259743.5	2346878.5	2314274.0	2918161.8	2193685.8	2660627.5	2518063.2	2054171.4	2032202.2	1678552.2	2385004.5	2448731.0	2642915.0	1622272.2	1903756.2	2259743.5	2346878.5	2314274.0	2918161.8	2193685.8	2660627.5	2518063.2	2054171.4	2032202.2	1678552.2	2385004.5	2448731.0	2642915.0	1622272.2	1903756.2	2259743.5	2346878.5	
sp|P28319|CWP1_YEAST	P28319	CWP1_YEAST	CWP1	239	12.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Cell wall protein CWP1 -	0.9967	0.9990	1	7	7	7	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	4083529.8	3438308.2	2543969.8	3412656.0	3042678.2	3587652.2	3227766.5	3397788.0	1606990.8	3124817.8	2577408.5	2587431.8	3215556.2	3275530.8	2658468.2	4083529.8	3438308.2	2543969.8	3412656.0	3042678.2	3587652.2	3227766.5	3397788.0	1606990.8	3124817.8	2577408.5	2587431.8	3215556.2	3275530.8	2658468.2	4083529.8	3438308.2	2543969.8	3412656.0	3042678.2	3587652.2	3227766.5	3397788.0	1606990.8	3124817.8	2577408.5	2587431.8	3215556.2	3275530.8	2658468.2	4083529.8	3438308.2	2543969.8	3412656.0	3042678.2	3587652.2	3227766.5	3397788.0	1606990.8	3124817.8	2577408.5	2587431.8	3215556.2	3275530.8	2658468.2	4083529.8	3438308.2	2543969.8	3412656.0	3042678.2	3587652.2	3227766.5	3397788.0	1606990.8	3124817.8	2577408.5	2587431.8	3215556.2	3275530.8	2658468.2	4083529.8	3438308.2	2543969.8	3412656.0	3042678.2	3587652.2	3227766.5	3397788.0	1606990.8	3124817.8	2577408.5	2587431.8	3215556.2	3275530.8	2658468.2	
sp|P38688|SRP72_YEAST	P38688	SRP72_YEAST	SRP72	640	6.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Signal recognition particle subunit SRP72 -	0.9967	0.9990	1	7	7	7	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	995969.06	1205413.4	1264050.9	1155027.4	1064428.1	1699173.0	799902.1	968343.2	0.0	1173683.0	1321375.5	700408.94	1310953.8	1306817.0	1210440.4	995969.06	1205413.4	1264050.9	1155027.4	1064428.1	1699173.0	799902.1	968343.2	0.0	1173683.0	1321375.5	700408.94	1310953.8	1306817.0	1210440.4	995969.06	1205413.4	1264050.9	1155027.4	1064428.1	1699173.0	799902.1	968343.2	0.0	1173683.0	1321375.5	700408.94	1310953.8	1306817.0	1210440.4	995969.06	1205413.4	1264050.9	1155027.4	1064428.1	1699173.0	799902.1	968343.2	0.0	1173683.0	1321375.5	700408.94	1310953.8	1306817.0	1210440.4	995969.06	1205413.4	1264050.9	1155027.4	1064428.1	1699173.0	799902.1	968343.2	0.0	1173683.0	1321375.5	700408.94	1310953.8	1306817.0	1210440.4	995969.06	1205413.4	1264050.9	1155027.4	1064428.1	1699173.0	799902.1	968343.2	0.0	1173683.0	1321375.5	700408.94	1310953.8	1306817.0	1210440.4	
sp|P39685|PO152_YEAST	P39685	PO152_YEAST	POM152	1337	6.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Nucleoporin POM152 -	0.9965	0.9901	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0278944E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0278944E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0278944E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P47771|ALDH2_YEAST	P47771	ALDH2_YEAST	ALD2	506	9.30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Aldehyde dehydrogenase [NAD(P)+] 1 -	0.9964	0.9970	2	2	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	174141.73	285528.66	0.0	0.0	121808.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174141.73	285528.66	0.0	0.0	121808.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174141.73	285528.66	0.0	0.0	121808.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174141.73	285528.66	0.0	0.0	121808.18	0.0	0.0	0.0	0.0	0.0	0.0	sp|P54114|ALDH3_YEAST
sp|P19073|CDC42_YEAST	P19073	CDC42_YEAST	CDC42	191	11.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Cell division control protein 42 -	0.9963	0.9990	2	4	4	4	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1838682.8	2532834.2	2113569.0	0.0	1902461.8	1816554.0	2213818.5	1878412.4	0.0	1683315.8	0.0	2086880.1	2256287.0	1785848.5	2194120.2	1838682.8	2532834.2	2113569.0	0.0	1902461.8	1816554.0	2213818.5	1878412.4	0.0	1683315.8	0.0	2086880.1	2256287.0	1785848.5	2194120.2	1838682.8	2532834.2	2113569.0	0.0	1902461.8	1816554.0	2213818.5	1878412.4	0.0	1683315.8	0.0	2086880.1	2256287.0	1785848.5	2194120.2	1838682.8	2532834.2	2113569.0	0.0	1902461.8	1816554.0	2213818.5	1878412.4	0.0	1683315.8	0.0	2086880.1	2256287.0	1785848.5	2194120.2	1838682.8	2532834.2	2113569.0	0.0	1902461.8	1816554.0	2213818.5	1878412.4	0.0	1683315.8	0.0	2086880.1	2256287.0	1785848.5	2194120.2	1838682.8	2532834.2	2113569.0	0.0	1902461.8	1816554.0	2213818.5	1878412.4	0.0	1683315.8	0.0	2086880.1	2256287.0	1785848.5	2194120.2	
sp|P32529|RPA12_YEAST	P32529	RPA12_YEAST	RPA12	125	17.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	DNA-directed RNA polymerase I subunit RPA12 -	0.9960	0.9990	2	3	3	3	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	4914340.5	4323522.0	5215117.0	4901476.0	4918895.0	5739594.5	5402611.5	5926826.0	3578094.5	5556022.5	4718446.5	5133779.0	3860483.5	4423432.0	3966135.5	4914340.5	4323522.0	5215117.0	4901476.0	4918895.0	5739594.5	5402611.5	5926826.0	3578094.5	5556022.5	4718446.5	5133779.0	3860483.5	4423432.0	3966135.5	4914340.5	4323522.0	5215117.0	4901476.0	4918895.0	5739594.5	5402611.5	5926826.0	3578094.5	5556022.5	4718446.5	5133779.0	3860483.5	4423432.0	3966135.5	3406355.8	2844729.5	3625663.5	3395312.0	3481496.8	4146284.0	3632089.0	3960504.5	3578094.5	3934803.2	3347082.5	3505231.0	2769112.0	3134250.2	2949809.5	3406355.8	2844729.5	3625663.5	3395312.0	3481496.8	4146284.0	3632089.0	3960504.5	3578094.5	3934803.2	3347082.5	3505231.0	2769112.0	3134250.2	2949809.5	3406355.8	2844729.5	3625663.5	3395312.0	3481496.8	4146284.0	3632089.0	3960504.5	3578094.5	3934803.2	3347082.5	3505231.0	2769112.0	3134250.2	2949809.5	
sp|Q12176|MAK21_YEAST	Q12176	MAK21_YEAST	MAK21	1025	6.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Ribosome biogenesis protein MAK21 -	0.9960	0.9990	1	2	2	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	359972.44	540364.44	398833.47	367007.22	544639.5	209782.72	142268.27	0.0	427438.47	0.0	620085.25	0.0	0.0	0.0	0.0	359972.44	540364.44	398833.47	367007.22	544639.5	209782.72	142268.27	0.0	427438.47	0.0	620085.25	0.0	0.0	0.0	0.0	359972.44	540364.44	398833.47	367007.22	544639.5	209782.72	142268.27	0.0	427438.47	0.0	620085.25	0.0	0.0	0.0	0.0	359972.44	540364.44	398833.47	367007.22	544639.5	209782.72	142268.27	0.0	427438.47	0.0	620085.25	0.0	0.0	0.0	0.0	359972.44	540364.44	398833.47	367007.22	544639.5	209782.72	142268.27	0.0	427438.47	0.0	620085.25	0.0	0.0	0.0	0.0	359972.44	540364.44	398833.47	367007.22	544639.5	209782.72	142268.27	0.0	427438.47	0.0	620085.25	0.0	0.0	0.0	0.0	
sp|P40513|MAM33_YEAST	P40513	MAM33_YEAST	MAM33	266	13.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Mitochondrial acidic protein MAM33 -	0.9957	0.9990	1	8	8	8	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1992983.5	2510654.5	2043882.8	1687061.4	1747549.5	1275070.6	1747055.0	1817438.5	2061963.5	1858532.1	1512608.8	0.0	1443197.1	0.0	1773515.0	1992983.5	2510654.5	2043882.8	1687061.4	1747549.5	1275070.6	1747055.0	1817438.5	2061963.5	1858532.1	1512608.8	0.0	1443197.1	0.0	1773515.0	1992983.5	2510654.5	2043882.8	1687061.4	1747549.5	1275070.6	1747055.0	1817438.5	2061963.5	1858532.1	1512608.8	0.0	1443197.1	0.0	1773515.0	1992983.5	2510654.5	2043882.8	1687061.4	1747549.5	1275070.6	1747055.0	1817438.5	2061963.5	1858532.1	1512608.8	0.0	1443197.1	0.0	1773515.0	1992983.5	2510654.5	2043882.8	1687061.4	1747549.5	1275070.6	1747055.0	1817438.5	2061963.5	1858532.1	1512608.8	0.0	1443197.1	0.0	1773515.0	1992983.5	2510654.5	2043882.8	1687061.4	1747549.5	1275070.6	1747055.0	1817438.5	2061963.5	1858532.1	1512608.8	0.0	1443197.1	0.0	1773515.0	
sp|P38251|RFC5_YEAST	P38251	RFC5_YEAST	RFC5	354	14.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Replication factor C subunit 5 -	0.9956	0.9892	2	10	10	10	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	615970.0	1068398.9	537807.6	669380.0	810760.56	887951.56	446367.97	602859.94	716660.3	833140.25	610512.06	0.0	0.0	0.0	973760.0	615970.0	1068398.9	537807.6	669380.0	810760.56	887951.56	446367.97	602859.94	716660.3	833140.25	610512.06	0.0	0.0	0.0	973760.0	615970.0	1068398.9	537807.6	669380.0	810760.56	887951.56	446367.97	602859.94	716660.3	833140.25	610512.06	0.0	0.0	0.0	973760.0	574002.5	995606.3	501165.53	623773.56	755521.56	827453.3	415955.88	561785.7	667832.56	776376.44	584863.9	467637.3	1000846.6	1218919.2	882604.44	574002.5	995606.3	501165.53	623773.56	755521.56	827453.3	415955.88	561785.7	667832.56	776376.44	584863.9	467637.3	1000846.6	1218919.2	882604.44	574002.5	995606.3	501165.53	623773.56	755521.56	827453.3	415955.88	561785.7	667832.56	776376.44	584863.9	467637.3	1000846.6	1218919.2	882604.44	
sp|P39715|ECM1_YEAST	P39715	ECM1_YEAST	ECM1	212	13.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Shuttling pre-60S factor ECM1 -	0.9955	0.9970	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	799701.44	1249644.1	1059343.4	988611.7	1110491.6	0.0	850085.7	865048.5	1292521.9	0.0	0.0	835530.94	0.0	0.0	0.0	799701.44	1249644.1	1059343.4	988611.7	1110491.6	0.0	850085.7	865048.5	1292521.9	0.0	0.0	835530.94	0.0	0.0	0.0	799701.44	1249644.1	1059343.4	988611.7	1110491.6	0.0	850085.7	865048.5	1292521.9	0.0	0.0	835530.94	0.0	0.0	0.0	799701.44	1249644.1	1059343.4	988611.7	1110491.6	0.0	850085.7	865048.5	1292521.9	0.0	0.0	835530.94	0.0	0.0	0.0	799701.44	1249644.1	1059343.4	988611.7	1110491.6	0.0	850085.7	865048.5	1292521.9	0.0	0.0	835530.94	0.0	0.0	0.0	799701.44	1249644.1	1059343.4	988611.7	1110491.6	0.0	850085.7	865048.5	1292521.9	0.0	0.0	835530.94	0.0	0.0	0.0	
sp|P31380|FUN30_YEAST	P31380	FUN30_YEAST	FUN30	1131	8.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	ATP-dependent helicase FUN30 -	0.9954	0.9953	1	3	3	3	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	61743.09	0.0	0.0	80618.484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23815.611	0.0	0.0	0.0	61743.09	0.0	0.0	80618.484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23815.611	0.0	0.0	0.0	61743.09	0.0	0.0	80618.484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23815.611	0.0	0.0	0.0	61743.09	0.0	0.0	80618.484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23815.611	0.0	0.0	0.0	61743.09	0.0	0.0	80618.484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23815.611	0.0	0.0	0.0	61743.09	0.0	0.0	80618.484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23815.611	0.0	0.0	0.0	
sp|P39112|DSS1_YEAST	P39112	DSS1_YEAST	DSS1	969	5.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Exoribonuclease II, mitochondrial -	0.9949	0.9987	1	11	11	11	2	1	1	1	2	1	1	1	1	0	0	0	0	0	0	2	1	1	1	2	1	1	1	1	0	0	0	0	0	0	2	1	1	1	2	1	1	1	1	0	0	0	0	0	0	703949.44	296986.62	854959.1	814401.44	1058586.8	934318.3	673619.9	588600.4	693345.94	0.0	0.0	1175369.4	0.0	0.0	1114152.9	703949.44	296986.62	854959.1	814401.44	1058586.8	934318.3	673619.9	588600.4	693345.94	0.0	0.0	1175369.4	0.0	0.0	1114152.9	703949.44	296986.62	854959.1	814401.44	1058586.8	934318.3	673619.9	588600.4	693345.94	0.0	0.0	1175369.4	0.0	0.0	1114152.9	703949.44	296986.62	854959.1	814401.44	1058586.8	934318.3	673619.9	588600.4	693345.94	0.0	0.0	1175369.4	0.0	0.0	1114152.9	703949.44	296986.62	854959.1	814401.44	1058586.8	934318.3	673619.9	588600.4	693345.94	0.0	0.0	1175369.4	0.0	0.0	1114152.9	703949.44	296986.62	854959.1	814401.44	1058586.8	934318.3	673619.9	588600.4	693345.94	0.0	0.0	1175369.4	0.0	0.0	1114152.9	
sp|P35178|RRP1_YEAST	P35178	RRP1_YEAST	RRP1	278	10.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Ribosomal RNA-processing protein 1 -	0.9945	0.9990	1	4	4	4	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0.0	0.0	696446.2	1261995.9	0.0	0.0	828474.2	1115157.8	1295859.1	0.0	495838.25	489896.44	0.0	635870.94	0.0	0.0	0.0	696446.2	1261995.9	0.0	0.0	828474.2	1115157.8	1295859.1	0.0	495838.25	489896.44	0.0	635870.94	0.0	0.0	0.0	696446.2	1261995.9	0.0	0.0	828474.2	1115157.8	1295859.1	0.0	495838.25	489896.44	0.0	635870.94	0.0	0.0	0.0	696446.2	1261995.9	0.0	0.0	828474.2	1115157.8	1295859.1	0.0	495838.25	489896.44	0.0	635870.94	0.0	0.0	0.0	696446.2	1261995.9	0.0	0.0	828474.2	1115157.8	1295859.1	0.0	495838.25	489896.44	0.0	635870.94	0.0	0.0	0.0	696446.2	1261995.9	0.0	0.0	828474.2	1115157.8	1295859.1	0.0	495838.25	489896.44	0.0	635870.94	0.0	
sp|P38698|PPX1_YEAST	P38698	PPX1_YEAST	PPX1	397	14.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Exopolyphosphatase -	0.9945	0.9986	1	5	5	5	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0.0	0.0	0.0	0.0	46313.793	24568.092	0.0	0.0	0.0	52043.816	76374.36	147555.89	0.0	0.0	180134.3	0.0	0.0	0.0	0.0	46313.793	24568.092	0.0	0.0	0.0	52043.816	76374.36	147555.89	0.0	0.0	180134.3	0.0	0.0	0.0	0.0	46313.793	24568.092	0.0	0.0	0.0	52043.816	76374.36	147555.89	0.0	0.0	180134.3	0.0	0.0	0.0	0.0	46313.793	24568.092	0.0	0.0	0.0	52043.816	76374.36	147555.89	0.0	0.0	180134.3	0.0	0.0	0.0	0.0	46313.793	24568.092	0.0	0.0	0.0	52043.816	76374.36	147555.89	0.0	0.0	180134.3	0.0	0.0	0.0	0.0	46313.793	24568.092	0.0	0.0	0.0	52043.816	76374.36	147555.89	0.0	0.0	180134.3	
sp|Q02948|BECN1_YEAST	Q02948	BECN1_YEAST	VPS30	557	6.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Vacuolar protein sorting-associated protein 30 -	0.9945	0.9958	1	13	13	13	0	2	1	1	1	1	0	1	1	0	2	2	0	1	0	0	2	1	1	1	1	0	1	1	0	2	2	0	1	0	0	2	1	1	1	1	0	1	1	0	2	2	0	1	0	2.6527566E7	2.3611772E7	5562620.5	4629627.0	2.2201238E7	7452158.5	2.4447258E7	4682212.5	2.0568448E7	2.463109E7	1.6292329E7	2.2740776E7	5500752.5	6163369.5	1.7999552E7	2.6527566E7	2.3611772E7	5562620.5	4629627.0	2.2201238E7	7452158.5	2.4447258E7	4682212.5	2.0568448E7	2.463109E7	1.6292329E7	2.2740776E7	5500752.5	6163369.5	1.7999552E7	2.6527566E7	2.3611772E7	5562620.5	4629627.0	2.2201238E7	7452158.5	2.4447258E7	4682212.5	2.0568448E7	2.463109E7	1.6292329E7	2.2740776E7	5500752.5	6163369.5	1.7999552E7	2.6527566E7	2.3611772E7	5562620.5	4629627.0	2.2201238E7	7452158.5	2.4447258E7	4682212.5	2.0568448E7	2.463109E7	1.6292329E7	2.2740776E7	5500752.5	6163369.5	1.7999552E7	2.6527566E7	2.3611772E7	5562620.5	4629627.0	2.2201238E7	7452158.5	2.4447258E7	4682212.5	2.0568448E7	2.463109E7	1.6292329E7	2.2740776E7	5500752.5	6163369.5	1.7999552E7	2.6527566E7	2.3611772E7	5562620.5	4629627.0	2.2201238E7	7452158.5	2.4447258E7	4682212.5	2.0568448E7	2.463109E7	1.6292329E7	2.2740776E7	5500752.5	6163369.5	1.7999552E7	
