Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A_1 Spectral Count	A_2 Spectral Count	A_3 Spectral Count	B_1 Spectral Count	B_2 Spectral Count	B_3 Spectral Count	C_1 Spectral Count	C_2 Spectral Count	C_3 Spectral Count	D_1 Spectral Count	D_2 Spectral Count	D_3 Spectral Count	E_1 Spectral Count	E_2 Spectral Count	E_3 Spectral Count	A_1 Unique Spectral Count	A_2 Unique Spectral Count	A_3 Unique Spectral Count	B_1 Unique Spectral Count	B_2 Unique Spectral Count	B_3 Unique Spectral Count	C_1 Unique Spectral Count	C_2 Unique Spectral Count	C_3 Unique Spectral Count	D_1 Unique Spectral Count	D_2 Unique Spectral Count	D_3 Unique Spectral Count	E_1 Unique Spectral Count	E_2 Unique Spectral Count	E_3 Unique Spectral Count	A_1 Total Spectral Count	A_2 Total Spectral Count	A_3 Total Spectral Count	B_1 Total Spectral Count	B_2 Total Spectral Count	B_3 Total Spectral Count	C_1 Total Spectral Count	C_2 Total Spectral Count	C_3 Total Spectral Count	D_1 Total Spectral Count	D_2 Total Spectral Count	D_3 Total Spectral Count	E_1 Total Spectral Count	E_2 Total Spectral Count	E_3 Total Spectral Count	A_1 Intensity	A_2 Intensity	A_3 Intensity	B_1 Intensity	B_2 Intensity	B_3 Intensity	C_1 Intensity	C_2 Intensity	C_3 Intensity	D_1 Intensity	D_2 Intensity	D_3 Intensity	E_1 Intensity	E_2 Intensity	E_3 Intensity	A_1 Unique Intensity	A_2 Unique Intensity	A_3 Unique Intensity	B_1 Unique Intensity	B_2 Unique Intensity	B_3 Unique Intensity	C_1 Unique Intensity	C_2 Unique Intensity	C_3 Unique Intensity	D_1 Unique Intensity	D_2 Unique Intensity	D_3 Unique Intensity	E_1 Unique Intensity	E_2 Unique Intensity	E_3 Unique Intensity	A_1 Total Intensity	A_2 Total Intensity	A_3 Total Intensity	B_1 Total Intensity	B_2 Total Intensity	B_3 Total Intensity	C_1 Total Intensity	C_2 Total Intensity	C_3 Total Intensity	D_1 Total Intensity	D_2 Total Intensity	D_3 Total Intensity	E_1 Total Intensity	E_2 Total Intensity	E_3 Total Intensity	A_1 MaxLFQ Intensity	A_2 MaxLFQ Intensity	A_3 MaxLFQ Intensity	B_1 MaxLFQ Intensity	B_2 MaxLFQ Intensity	B_3 MaxLFQ Intensity	C_1 MaxLFQ Intensity	C_2 MaxLFQ Intensity	C_3 MaxLFQ Intensity	D_1 MaxLFQ Intensity	D_2 MaxLFQ Intensity	D_3 MaxLFQ Intensity	E_1 MaxLFQ Intensity	E_2 MaxLFQ Intensity	E_3 MaxLFQ Intensity	A_1 MaxLFQ Unique Intensity	A_2 MaxLFQ Unique Intensity	A_3 MaxLFQ Unique Intensity	B_1 MaxLFQ Unique Intensity	B_2 MaxLFQ Unique Intensity	B_3 MaxLFQ Unique Intensity	C_1 MaxLFQ Unique Intensity	C_2 MaxLFQ Unique Intensity	C_3 MaxLFQ Unique Intensity	D_1 MaxLFQ Unique Intensity	D_2 MaxLFQ Unique Intensity	D_3 MaxLFQ Unique Intensity	E_1 MaxLFQ Unique Intensity	E_2 MaxLFQ Unique Intensity	E_3 MaxLFQ Unique Intensity	A_1 MaxLFQ Total Intensity	A_2 MaxLFQ Total Intensity	A_3 MaxLFQ Total Intensity	B_1 MaxLFQ Total Intensity	B_2 MaxLFQ Total Intensity	B_3 MaxLFQ Total Intensity	C_1 MaxLFQ Total Intensity	C_2 MaxLFQ Total Intensity	C_3 MaxLFQ Total Intensity	D_1 MaxLFQ Total Intensity	D_2 MaxLFQ Total Intensity	D_3 MaxLFQ Total Intensity	E_1 MaxLFQ Total Intensity	E_2 MaxLFQ Total Intensity	E_3 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|P53044|UFD1_YEAST	P53044	UFD1_YEAST	UFD1	361	19.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Ubiquitin fusion degradation protein 1 -	0.9970	0.9963	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	216200.08	0.0	251875.45	251591.25	292033.06	303489.56	237233.17	304204.28	262641.03	263159.2	0.0	174508.95	293490.75	285221.3	217858.75	216200.08	0.0	251875.45	251591.25	292033.06	303489.56	237233.17	304204.28	262641.03	263159.2	0.0	174508.95	293490.75	285221.3	217858.75	216200.08	0.0	251875.45	251591.25	292033.06	303489.56	237233.17	304204.28	262641.03	263159.2	0.0	174508.95	293490.75	285221.3	217858.75	216200.08	0.0	251875.45	251591.25	292033.06	303489.56	237233.17	304204.28	262641.03	263159.2	0.0	174508.95	293490.75	285221.3	217858.75	216200.08	0.0	251875.45	251591.25	292033.06	303489.56	237233.17	304204.28	262641.03	263159.2	0.0	174508.95	293490.75	285221.3	217858.75	216200.08	0.0	251875.45	251591.25	292033.06	303489.56	237233.17	304204.28	262641.03	263159.2	0.0	174508.95	293490.75	285221.3	217858.75	
sp|Q02354|UTP6_YEAST	Q02354	UTP6_YEAST	UTP6	440	11.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	U3 small nucleolar RNA-associated protein 6 -	0.9970	0.9989	1	4	4	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	274686.3	301984.6	244203.28	418153.2	330714.5	356108.56	255719.98	309920.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274686.3	301984.6	244203.28	418153.2	330714.5	356108.56	255719.98	309920.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274686.3	301984.6	244203.28	418153.2	330714.5	356108.56	255719.98	309920.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274686.3	301984.6	244203.28	418153.2	330714.5	356108.56	255719.98	309920.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274686.3	301984.6	244203.28	418153.2	330714.5	356108.56	255719.98	309920.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274686.3	301984.6	244203.28	418153.2	330714.5	356108.56	255719.98	309920.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P14065|GCY1_YEAST	P14065	GCY1_YEAST	GCY1	312	19.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Glycerol 2-dehydrogenase (NADP(+)) -	0.9969	0.9990	2	15	15	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1895072.0	1623743.1	1546965.1	1422454.8	1363205.6	1380782.9	1235136.5	1439694.0	1489370.8	1559730.6	1405668.5	1666926.8	1333446.0	1547361.5	1637130.9	1895072.0	1623743.1	1546965.1	1422454.8	1363205.6	1380782.9	1235136.5	1439694.0	1489370.8	1559730.6	1405668.5	1666926.8	1333446.0	1547361.5	1637130.9	2877313.5	2399503.8	2301322.2	2011557.5	1942379.4	1910672.9	1729251.2	1952516.0	2041485.5	1559730.6	2156378.5	2361670.0	2154953.5	2407610.8	2480093.5	1895072.0	1623743.1	1546965.1	1422454.8	1363205.6	1380782.9	1235136.5	1439694.0	1489370.8	1559730.6	1405668.5	1666926.8	1333446.0	1547361.5	1637130.9	1895072.0	1623743.1	1546965.1	1422454.8	1363205.6	1380782.9	1235136.5	1439694.0	1489370.8	1559730.6	1405668.5	1666926.8	1333446.0	1547361.5	1637130.9	2011393.0	1659122.4	1595835.4	1359696.4	1318687.9	1273759.0	1161717.6	1282715.4	1351915.6	1559730.6	1512929.6	1598106.1	1534135.5	1696942.0	1732273.9	
sp|Q06449|PIN3_YEAST	Q06449	PIN3_YEAST	PIN3	215	16.30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	[PSI+] inducibility protein 3 -	0.9968	0.9990	1	7	7	7	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	664286.3	506643.97	476413.78	454823.3	482937.3	482032.4	381109.38	417539.78	458896.78	404486.16	508609.12	0.0	605353.75	424808.4	419589.78	664286.3	506643.97	476413.78	454823.3	482937.3	482032.4	381109.38	417539.78	458896.78	404486.16	508609.12	0.0	605353.75	424808.4	419589.78	664286.3	506643.97	476413.78	454823.3	482937.3	482032.4	381109.38	417539.78	458896.78	404486.16	508609.12	0.0	605353.75	424808.4	419589.78	664286.3	506643.97	476413.78	454823.3	482937.3	482032.4	381109.38	417539.78	458896.78	404486.16	508609.12	0.0	605353.75	424808.4	419589.78	664286.3	506643.97	476413.78	454823.3	482937.3	482032.4	381109.38	417539.78	458896.78	404486.16	508609.12	0.0	605353.75	424808.4	419589.78	664286.3	506643.97	476413.78	454823.3	482937.3	482032.4	381109.38	417539.78	458896.78	404486.16	508609.12	0.0	605353.75	424808.4	419589.78	
sp|P37262|SOL2_YEAST	P37262	SOL2_YEAST	SOL2	315	24.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	6-phosphogluconolactonase-like protein 2 -	0.9967	0.9986	1	3	3	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	559607.5	0.0	274449.06	439058.3	167272.3	352642.94	369479.88	0.0	0.0	0.0	366004.38	0.0	347689.88	0.0	0.0	559607.5	0.0	274449.06	439058.3	167272.3	352642.94	369479.88	0.0	0.0	0.0	366004.38	0.0	347689.88	0.0	0.0	559607.5	0.0	274449.06	439058.3	167272.3	352642.94	369479.88	0.0	0.0	0.0	366004.38	0.0	347689.88	0.0	0.0	559607.5	0.0	274449.06	439058.3	167272.3	352642.94	369479.88	0.0	0.0	0.0	366004.38	0.0	347689.88	0.0	0.0	559607.5	0.0	274449.06	439058.3	167272.3	352642.94	369479.88	0.0	0.0	0.0	366004.38	0.0	347689.88	0.0	0.0	559607.5	0.0	274449.06	439058.3	167272.3	352642.94	369479.88	0.0	0.0	0.0	366004.38	0.0	347689.88	0.0	0.0	
sp|P04650|RL39_YEAST	P04650	RL39_YEAST	RPL39	51	21.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	60S ribosomal protein L39 -	0.9966	0.9893	1	12	12	12	0	2	1	1	1	2	1	0	1	0	1	1	1	0	0	0	2	1	1	1	2	1	0	1	0	1	1	1	0	0	0	2	1	1	1	2	1	0	1	0	1	1	1	0	0	1.3801266E7	1.3051253E7	1.4837482E7	1.0248709E7	1.1610615E7	1.0229408E7	1.1021598E7	1.1523251E7	1.1263873E7	1.1242099E7	1.4351892E7	1.5722407E7	1.1905638E7	1.2084166E7	1.0952613E7	1.3801266E7	1.3051253E7	1.4837482E7	1.0248709E7	1.1610615E7	1.0229408E7	1.1021598E7	1.1523251E7	1.1263873E7	1.1242099E7	1.4351892E7	1.5722407E7	1.1905638E7	1.2084166E7	1.0952613E7	1.3801266E7	1.3051253E7	1.4837482E7	1.0248709E7	1.1610615E7	1.0229408E7	1.1021598E7	1.1523251E7	1.1263873E7	1.1242099E7	1.4351892E7	1.5722407E7	1.1905638E7	1.2084166E7	1.0952613E7	1.3801266E7	1.2300676E7	1.2810045E7	9164580.0	1.0307966E7	1.0543181E7	9359682.0	1.0471282E7	1.1313027E7	1.1242099E7	1.5105818E7	1.3334465E7	1.1756797E7	1.2203712E7	1.0952613E7	1.3801266E7	1.2300676E7	1.2810045E7	9164580.0	1.0307966E7	1.0543181E7	9359682.0	1.0471282E7	1.1313027E7	1.1242099E7	1.5105818E7	1.3334465E7	1.1756797E7	1.2203712E7	1.0952613E7	1.3801266E7	1.2300676E7	1.2810045E7	9164580.0	1.0307966E7	1.0543181E7	9359682.0	1.0471282E7	1.1313027E7	1.1242099E7	1.5105818E7	1.3334465E7	1.1756797E7	1.2203712E7	1.0952613E7	
sp|P28495|CAPZA_YEAST	P28495	CAPZA_YEAST	CAP1	268	19.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	F-actin-capping protein subunit alpha -	0.9966	0.9990	2	10	10	10	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	854193.06	746260.56	612916.9	558735.6	649168.94	535640.94	534605.6	574229.6	566514.94	783251.3	738022.56	675841.94	725810.2	635871.8	642391.06	854193.06	746260.56	612916.9	558735.6	649168.94	535640.94	534605.6	574229.6	566514.94	783251.3	738022.56	675841.94	725810.2	635871.8	642391.06	854193.06	746260.56	612916.9	558735.6	649168.94	535640.94	534605.6	574229.6	566514.94	783251.3	738022.56	675841.94	725810.2	635871.8	642391.06	1448226.2	1265234.0	1039158.9	947298.25	1100621.8	908142.8	906387.5	973567.3	960487.56	1327949.4	1105309.1	1019547.06	1332279.5	1078077.4	1280835.8	1448226.2	1265234.0	1039158.9	947298.25	1100621.8	908142.8	906387.5	973567.3	960487.56	1327949.4	1105309.1	1019547.06	1332279.5	1078077.4	1280835.8	1448226.2	1265234.0	1039158.9	947298.25	1100621.8	908142.8	906387.5	973567.3	960487.56	1327949.4	1105309.1	1019547.06	1332279.5	1078077.4	1280835.8	
sp|Q6Q560|ISD11_YEAST	Q6Q560	ISD11_YEAST	ISD11	94	28.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Protein ISD11 -	0.9965	0.9923	1	4	4	4	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	619582.4	579446.56	596613.7	0.0	586981.56	515618.03	0.0	596411.44	559305.5	789091.75	602565.25	544448.5	0.0	801325.5	0.0	619582.4	579446.56	596613.7	0.0	586981.56	515618.03	0.0	596411.44	559305.5	789091.75	602565.25	544448.5	0.0	801325.5	0.0	619582.4	579446.56	596613.7	0.0	586981.56	515618.03	0.0	596411.44	559305.5	789091.75	602565.25	544448.5	0.0	801325.5	0.0	619582.4	579446.56	596613.7	0.0	586981.56	515618.03	0.0	596411.44	559305.5	789091.75	602565.25	544448.5	0.0	801325.5	0.0	619582.4	579446.56	596613.7	0.0	586981.56	515618.03	0.0	596411.44	559305.5	789091.75	602565.25	544448.5	0.0	801325.5	0.0	619582.4	579446.56	596613.7	0.0	586981.56	515618.03	0.0	596411.44	559305.5	789091.75	602565.25	544448.5	0.0	801325.5	0.0	
sp|P38883|RIX1_YEAST	P38883	RIX1_YEAST	RIX1	763	5.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Pre-rRNA-processing protein RIX1 -	0.9962	0.9985	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	231982.03	278898.9	207879.77	288009.47	276051.8	250174.34	230760.55	343747.84	246671.08	215016.17	189597.19	271723.03	202507.62	250902.56	246788.44	231982.03	278898.9	207879.77	288009.47	276051.8	250174.34	230760.55	343747.84	246671.08	215016.17	189597.19	271723.03	202507.62	250902.56	246788.44	231982.03	278898.9	207879.77	288009.47	276051.8	250174.34	230760.55	343747.84	246671.08	215016.17	189597.19	271723.03	202507.62	250902.56	246788.44	231982.03	278898.9	207879.77	288009.47	276051.8	250174.34	230760.55	343747.84	246671.08	215016.17	189597.19	271723.03	202507.62	250902.56	246788.44	231982.03	278898.9	207879.77	288009.47	276051.8	250174.34	230760.55	343747.84	246671.08	215016.17	189597.19	271723.03	202507.62	250902.56	246788.44	231982.03	278898.9	207879.77	288009.47	276051.8	250174.34	230760.55	343747.84	246671.08	215016.17	189597.19	271723.03	202507.62	250902.56	246788.44	
sp|P53629|ARE2_YEAST	P53629	ARE2_YEAST	ARE2	642	10.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Sterol O-acyltransferase 2 -	0.9962	0.9980	2	7	7	7	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	380266.44	290991.72	284703.16	216879.36	294777.7	313595.28	200918.48	150194.05	351166.72	234988.55	320386.72	245122.95	258482.06	0.0	260618.92	380266.44	290991.72	284703.16	216879.36	294777.7	313595.28	200918.48	150194.05	351166.72	234988.55	320386.72	245122.95	258482.06	0.0	260618.92	380266.44	290991.72	284703.16	216879.36	294777.7	313595.28	200918.48	150194.05	351166.72	234988.55	320386.72	245122.95	258482.06	0.0	260618.92	393150.34	300850.9	294349.25	224227.52	304765.12	324220.28	207725.86	155282.81	363080.4	242950.27	331241.84	253428.03	267239.78	0.0	269449.03	393150.34	300850.9	294349.25	224227.52	304765.12	324220.28	207725.86	155282.81	363080.4	242950.27	331241.84	253428.03	267239.78	0.0	269449.03	393150.34	300850.9	294349.25	224227.52	304765.12	324220.28	207725.86	155282.81	363080.4	242950.27	331241.84	253428.03	267239.78	0.0	269449.03	
sp|P80428|ARP4_YEAST	P80428	ARP4_YEAST	ARP4	489	5.30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Actin-related protein 4 -	0.9962	0.9983	2	2	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	185760.11	0.0	0.0	0.0	0.0	125164.24	154173.66	179756.28	183558.11	0.0	226654.55	183071.9	201300.9	209997.56	227636.22	185760.11	0.0	0.0	0.0	0.0	125164.24	154173.66	179756.28	183558.11	0.0	226654.55	183071.9	201300.9	209997.56	227636.22	185760.11	0.0	0.0	0.0	0.0	125164.24	154173.66	179756.28	183558.11	0.0	226654.55	183071.9	201300.9	209997.56	227636.22	176823.55	0.0	0.0	182784.73	125023.11	119142.83	146756.66	171108.55	174727.48	0.0	190364.81	193706.42	191616.7	199894.98	220922.77	176823.55	0.0	0.0	182784.73	125023.11	119142.83	146756.66	171108.55	174727.48	0.0	190364.81	193706.42	191616.7	199894.98	220922.77	176823.55	0.0	0.0	182784.73	125023.11	119142.83	146756.66	171108.55	174727.48	0.0	190364.81	193706.42	191616.7	199894.98	220922.77	
sp|P13645|K1C10_HUMAN	P13645	K1C10_HUMAN	KRT10	584	6.50	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 10	0.9961	0.9990	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	609987.2	595047.6	720828.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	609987.2	595047.6	720828.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	609987.2	595047.6	720828.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	609987.2	595047.6	720828.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	609987.2	595047.6	720828.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	609987.2	595047.6	720828.9	
sp|Q02795|OSTD_YEAST	Q02795	OSTD_YEAST	SWP1	286	10.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit SWP1 -	0.9961	0.9990	1	7	7	7	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	1362240.9	1264648.0	1406493.0	1366612.2	1439091.0	1389243.4	1206430.6	1405643.0	1282569.5	1477059.1	1557751.6	1480210.0	1347686.6	1426387.2	1348153.6	1362240.9	1264648.0	1406493.0	1366612.2	1439091.0	1389243.4	1206430.6	1405643.0	1282569.5	1477059.1	1557751.6	1480210.0	1347686.6	1426387.2	1348153.6	1362240.9	1264648.0	1406493.0	1366612.2	1439091.0	1389243.4	1206430.6	1405643.0	1282569.5	1477059.1	1557751.6	1480210.0	1347686.6	1426387.2	1348153.6	1362240.9	1264648.0	1406493.0	1366612.2	1439091.0	1389243.4	1206430.6	1405643.0	1282569.5	1477059.1	1557751.6	1480210.0	1347686.6	1426387.2	1348153.6	1362240.9	1264648.0	1406493.0	1366612.2	1439091.0	1389243.4	1206430.6	1405643.0	1282569.5	1477059.1	1557751.6	1480210.0	1347686.6	1426387.2	1348153.6	1362240.9	1264648.0	1406493.0	1366612.2	1439091.0	1389243.4	1206430.6	1405643.0	1282569.5	1477059.1	1557751.6	1480210.0	1347686.6	1426387.2	1348153.6	
sp|Q08225|DPP3_YEAST	Q08225	DPP3_YEAST	YOL057W	711	5.30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Probable dipeptidyl peptidase 3 -	0.9960	0.9940	2	4	4	4	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	369483.75	276928.7	287530.12	258758.36	295802.06	244803.48	0.0	0.0	217543.16	235693.66	267245.1	343724.5	258747.42	313988.22	375986.7	369483.75	276928.7	287530.12	258758.36	295802.06	244803.48	0.0	0.0	217543.16	235693.66	267245.1	343724.5	258747.42	313988.22	375986.7	369483.75	276928.7	287530.12	258758.36	295802.06	244803.48	0.0	0.0	217543.16	235693.66	267245.1	343724.5	258747.42	313988.22	375986.7	371482.12	278426.47	289085.25	260157.86	297401.94	246127.52	0.0	0.0	218719.75	236968.42	245192.45	304875.28	289884.56	339113.44	392281.97	371482.12	278426.47	289085.25	260157.86	297401.94	246127.52	0.0	0.0	218719.75	236968.42	245192.45	304875.28	289884.56	339113.44	392281.97	371482.12	278426.47	289085.25	260157.86	297401.94	246127.52	0.0	0.0	218719.75	236968.42	245192.45	304875.28	289884.56	339113.44	392281.97	
sp|Q06168|SFH1_YEAST	Q06168	SFH1_YEAST	SFH1	426	16.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Chromatin structure-remodeling complex subunit SFH1 -	0.9959	0.9912	1	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	130143.85	97310.516	0.0	120547.28	40062.863	46605.227	0.0	0.0	41190.89	84715.32	0.0	91184.29	137257.94	135985.23	106053.04	130143.85	97310.516	0.0	120547.28	40062.863	46605.227	0.0	0.0	41190.89	84715.32	0.0	91184.29	137257.94	135985.23	106053.04	130143.85	97310.516	0.0	120547.28	40062.863	46605.227	0.0	0.0	41190.89	84715.32	0.0	91184.29	137257.94	135985.23	106053.04	130143.85	97310.516	0.0	120547.28	40062.863	46605.227	0.0	0.0	41190.89	84715.32	0.0	91184.29	137257.94	135985.23	106053.04	130143.85	97310.516	0.0	120547.28	40062.863	46605.227	0.0	0.0	41190.89	84715.32	0.0	91184.29	137257.94	135985.23	106053.04	130143.85	97310.516	0.0	120547.28	40062.863	46605.227	0.0	0.0	41190.89	84715.32	0.0	91184.29	137257.94	135985.23	106053.04	
sp|Q12040|YO283_YEAST	Q12040	YO283_YEAST	YOR283W	230	12.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Broad-specificity phosphatase YOR283W -	0.9957	0.9990	1	14	14	14	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	572090.44	580424.75	722758.75	811254.25	622654.06	792284.3	734408.9	642761.4	668846.56	962901.9	604043.9	662777.44	557293.0	578291.0	495450.2	572090.44	580424.75	722758.75	811254.25	622654.06	792284.3	734408.9	642761.4	668846.56	962901.9	604043.9	662777.44	557293.0	578291.0	495450.2	572090.44	580424.75	722758.75	811254.25	622654.06	792284.3	734408.9	642761.4	668846.56	962901.9	604043.9	662777.44	557293.0	578291.0	495450.2	572090.44	580424.75	722758.75	811254.25	622654.06	792284.3	734408.9	642761.4	668846.56	962901.9	604043.9	662777.44	557293.0	578291.0	495450.2	572090.44	580424.75	722758.75	811254.25	622654.06	792284.3	734408.9	642761.4	668846.56	962901.9	604043.9	662777.44	557293.0	578291.0	495450.2	572090.44	580424.75	722758.75	811254.25	622654.06	792284.3	734408.9	642761.4	668846.56	962901.9	604043.9	662777.44	557293.0	578291.0	495450.2	
sp|P50109|PSP2_YEAST	P50109	PSP2_YEAST	PSP2	593	11.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Protein PSP2 -	0.9956	0.9971	1	3	3	3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0.0	186567.48	225666.47	147842.16	252227.33	148779.73	181158.95	191708.31	239925.0	0.0	201024.92	250750.95	0.0	185882.06	341869.53	0.0	186567.48	225666.47	147842.16	252227.33	148779.73	181158.95	191708.31	239925.0	0.0	201024.92	250750.95	0.0	185882.06	341869.53	0.0	186567.48	225666.47	147842.16	252227.33	148779.73	181158.95	191708.31	239925.0	0.0	201024.92	250750.95	0.0	185882.06	341869.53	0.0	186567.48	225666.47	147842.16	252227.33	148779.73	181158.95	191708.31	239925.0	0.0	201024.92	250750.95	0.0	185882.06	341869.53	0.0	186567.48	225666.47	147842.16	252227.33	148779.73	181158.95	191708.31	239925.0	0.0	201024.92	250750.95	0.0	185882.06	341869.53	0.0	186567.48	225666.47	147842.16	252227.33	148779.73	181158.95	191708.31	239925.0	0.0	201024.92	250750.95	0.0	185882.06	341869.53	
